area_code,city,state,country,latitude,longitude,state_name
734,Westland,MI,US,42.3242,-83.40021,Michigan
734,Wyandotte,MI,US,42.21421,-83.14992,Michigan
734,Ypsilanti,MI,US,42.24115,-83.61299,Michigan
737,Austin,TX,US,30.26715,-97.74306,Texas
737,Cedar Park,TX,US,30.5052,-97.82029,Texas
737,Georgetown,TX,US,30.63269,-97.67723,Texas
737,Round Rock,TX,US,30.50826,-97.6789,Texas
737,San Marcos,TX,US,29.88327,-97.94139,Texas
740,Athens,OH,US,39.32924,-82.10126,Ohio
740,Chillicothe,OH,US,39.33312,-82.9824,Ohio
740,Delaware,OH,US,40.29867,-83.06797,Ohio
740,Lancaster,OH,US,39.71368,-82.59933,Ohio
740,Marion,OH,US,40.58867,-83.12852,Ohio
740,Newark,OH,US,40.05812,-82.40126,Ohio
740,Portsmouth,OH,US,38.73174,-82.99767,Ohio
740,Zanesville,OH,US,39.94035,-82.01319,Ohio
743,Asheboro,NC,US,35.70791,-79.81364,North Carolina
743,Burlington,NC,US,36.09569,-79.4378,North Carolina
743,Greensboro,NC,US,36.07264,-79.79198,North Carolina
743,High Point,NC,US,35.95569,-80.00532,North Carolina
743,Winston-Salem,NC,US,36.09986,-80.24422,North Carolina
747,Agoura Hills,CA,US,34.13639,-118.77453,California
747,Burbank,CA,US,34.18084,-118.30897,California
747,Calabasas,CA,US,34.15778,-118.63842,California
747,North Glendale,CA,US,34.16056,-118.26452,California
747,La Cañada Flintridge,CA,US,34.19917,-118.18785,California
747,San Fernando,CA,US,34.28195,-118.43897,California
754,Coconut Creek,FL,US,26.25175,-80.17894,Florida
754,Cooper City,FL,US,26.05731,-80.27172,Florida
754,Coral Springs,FL,US,26.27119,-80.2706,Florida
754,Dania Beach,FL,US,26.05231,-80.14393,Florida
754,Davie,FL,US,26.06287,-80.2331,Florida
754,Deerfield Beach,FL,US,26.31841,-80.09977,Florida
754,Fort Lauderdale,FL,US,26.12231,-80.14338,Florida
754,Hallandale Beach,FL,US,25.9812,-80.14838,Florida
754,Hollywood,FL,US,26.0112,-80.14949,Florida
754,Lauderdale Lakes,FL,US,26.16647,-80.20838,Florida
754,Lauderhill,FL,US,26.14036,-80.21338,Florida
754,Margate,FL,US,26.24453,-80.20644,Florida
754,North Lauderdale,FL,US,26.2173,-80.22588,Florida
754,Pembroke Pines,FL,US,26.00315,-80.22394,Florida
754,Plantation,FL,US,26.13421,-80.23184,Florida
754,Pompano Beach,FL,US,26.23786,-80.12477,Florida
754,Sunrise,FL,US,26.13397,-80.1131,Florida
754,Tamarac,FL,US,26.21286,-80.24977,Florida
754,Weston,FL,US,26.10037,-80.39977,Florida
757,Chesapeake,VA,US,36.81904,-76.27494,Virginia
757,Hampton,VA,US,37.02987,-76.34522,Virginia
757,Newport News,VA,US,36.97876,-76.428,Virginia
757,Norfolk,VA,US,36.84681,-76.28522,Virginia
757,Portsmouth,VA,US,36.83543,-76.29827,Virginia
757,Suffolk,VA,US,36.72836,-76.58496,Virginia
757,Virginia Beach,VA,US,36.85293,-75.97799,Virginia
760,Apple Valley,CA,US,34.50083,-117.18588,California
760,Barstow,CA,US,34.89859,-117.02282,California
760,Brawley,CA,US,32.97866,-115.53027,California
760,Calexico,CA,US,32.67895,-115.49888,California
760,Carlsbad,CA,US,33.15809,-117.35059,California
760,Cathedral City,CA,US,33.77974,-116.46529,California
760,Coachella,CA,US,33.6803,-116.17389,California
760,El Centro,CA,US,32.792,-115.56305,California
760,Encinitas,CA,US,33.03699,-117.29198,California
760,Escondido,CA,US,33.11921,-117.08642,California
760,Fallbrook,CA,US,33.37642,-117.25115,California
760,Hesperia,CA,US,34.42639,-117.30088,California
760,Indio,CA,US,33.7207,-116.21677,California
760,La Quinta,CA,US,33.66336,-116.31001,California
760,Oceanside,CA,US,33.19587,-117.37948,California
760,Palm Desert,CA,US,33.72255,-116.37697,California
760,Palm Springs,CA,US,33.8303,-116.54529,California
760,Ridgecrest,CA,US,35.62246,-117.6709,California
760,San Marcos,CA,US,33.14337,-117.16614,California
760,Victorville,CA,US,34.53611,-117.29116,California
760,Vista,CA,US,33.20004,-117.24254,California
762,Athens,GA,US,33.96095,-83.37794,Georgia
762,Augusta,GA,US,33.47097,-81.97484,Georgia
762,Columbus,GA,US,32.46098,-84.98771,Georgia
762,Dalton,GA,US,34.7698,-84.97022,Georgia
762,La Grange,GA,US,33.03929,-85.03133,Georgia
762,Martinez,GA,US,33.51736,-82.07567,Georgia
762,Rome,GA,US,34.25704,-85.16467,Georgia
763,Blaine,MN,US,45.1608,-93.23495,Minnesota
763,Brooklyn Center,MN,US,45.07608,-93.33273,Minnesota
763,Brooklyn Park,MN,US,45.09413,-93.35634,Minnesota
763,Champlin,MN,US,45.18885,-93.39745,Minnesota
763,West Coon Rapids,MN,US,45.15969,-93.34967,Minnesota
763,Fridley,MN,US,45.08608,-93.26328,Minnesota
763,Maple Grove,MN,US,45.07246,-93.45579,Minnesota
763,New Hope,MN,US,45.03802,-93.38662,Minnesota
763,Plymouth,MN,US,45.01052,-93.45551,Minnesota
765,Anderson,IN,US,40.10532,-85.68025,Indiana
765,Kokomo,IN,US,40.48643,-86.1336,Indiana
765,West Lafayette,IN,US,40.42587,-86.90807,Indiana
765,Marion,IN,US,40.55837,-85.65914,Indiana
765,Muncie,IN,US,40.19338,-85.38636,Indiana
765,Richmond,IN,US,39.82894,-84.89024,Indiana
769,Clinton,MS,US,32.34153,-90.32176,Mississippi
769,West Hattiesburg,MS,US,31.31906,-89.37506,Mississippi
769,Jackson,MS,US,32.29876,-90.18481,Mississippi
769,Meridian,MS,US,32.36431,-88.70366,Mississippi
769,Pearl,MS,US,32.27459,-90.13203,Mississippi
769,Ridgeland,MS,US,32.42848,-90.13231,Mississippi
769,Vicksburg,MS,US,32.35265,-90.87788,Mississippi
770,Alpharetta,GA,US,34.07538,-84.29409,Georgia
770,Atlanta,GA,US,33.749,-84.38798,Georgia
770,College Park,GA,US,33.65344,-84.44937,Georgia
770,Douglasville,GA,US,33.7515,-84.74771,Georgia
770,Duluth,GA,US,34.00288,-84.14464,Georgia
770,Dunwoody,GA,US,33.94621,-84.33465,Georgia
770,Forest Park,GA,US,33.62205,-84.36909,Georgia
770,Gainesville,GA,US,34.29788,-83.82407,Georgia
770,Griffin,GA,US,33.24678,-84.26409,Georgia
770,Kennesaw,GA,US,34.02343,-84.61549,Georgia
770,Lawrenceville,GA,US,33.95621,-83.98796,Georgia
770,Mableton,GA,US,33.81872,-84.58243,Georgia
770,Marietta,GA,US,33.9526,-84.54993,Georgia
770,Peachtree City,GA,US,33.39678,-84.59576,Georgia
770,Redan,GA,US,33.74538,-84.13158,Georgia
770,Roswell,GA,US,34.02316,-84.36159,Georgia
770,Sandy Springs,GA,US,33.92427,-84.37854,Georgia
770,Smyrna,GA,US,33.88399,-84.51438,Georgia
770,Tucker,GA,US,33.85455,-84.21714,Georgia
772,Fort Pierce South,FL,US,27.40962,-80.35483,Florida
772,Palm City,FL,US,27.16783,-80.26616,Florida
772,Port Saint Lucie,FL,US,27.29393,-80.35033,Florida
772,Vero Beach South,FL,US,27.61638,-80.41308,Florida
773,West Chicago,IL,US,41.88475,-88.20396,Illinois
774,Attleboro,MA,US,41.94454,-71.28561,Massachusetts
774,Barnstable,MA,US,41.70011,-70.29947,Massachusetts
774,Brockton,MA,US,42.08343,-71.01838,Massachusetts
774,Fall River,MA,US,41.70149,-71.15505,Massachusetts
774,Framingham,MA,US,42.27926,-71.41617,Massachusetts
774,Franklin,MA,US,42.08343,-71.39673,Massachusetts
774,Marlborough,MA,US,42.34593,-71.55229,Massachusetts
774,Milford,MA,US,42.13982,-71.51617,Massachusetts
774,New Bedford,MA,US,41.63622,-70.93421,Massachusetts
774,Taunton,MA,US,41.9001,-71.08977,Massachusetts
774,Worcester,MA,US,42.26259,-71.80229,Massachusetts
775,Carson City,NV,US,39.1638,-119.7674,Nevada
775,Pahrump,NV,US,36.20829,-115.98391,Nevada
775,Reno,NV,US,39.52963,-119.8138,Nevada
775,Sparks,NV,US,39.53491,-119.75269,Nevada
779,Belvidere,IL,US,42.26391,-88.84427,Illinois
779,Crystal Lake,IL,US,42.24113,-88.3162,Illinois
779,DeKalb,IL,US,41.92947,-88.75036,Illinois
779,Freeport,IL,US,42.29669,-89.62123,Illinois
779,Joliet,IL,US,41.52519,-88.0834,Illinois
779,Kankakee,IL,US,41.12003,-87.86115,Illinois
779,Loves Park,IL,US,42.32002,-89.05816,Illinois
779,Machesney Park,IL,US,42.34724,-89.039,Illinois
779,McHenry,IL,US,42.33335,-88.26675,Illinois
779,Rockford,IL,US,42.27113,-89.094,Illinois
779,Romeoville,IL,US,41.64753,-88.08951,Illinois
779,Woodstock,IL,US,42.31474,-88.4487,Illinois
781,Arlington,MA,US,42.41537,-71.15644,Massachusetts
781,Braintree,MA,US,42.22232,-70.99949,Massachusetts
781,Burlington,MA,US,42.50482,-71.19561,Massachusetts
781,Dedham,MA,US,42.24177,-71.16616,Massachusetts
781,Lexington,MA,US,42.44732,-71.2245,Massachusetts
781,Lynn,MA,US,42.46676,-70.94949,Massachusetts
781,Malden,MA,US,42.4251,-71.06616,Massachusetts
781,Marblehead,MA,US,42.5001,-70.85783,Massachusetts
781,Medford,MA,US,42.41843,-71.10616,Massachusetts
781,Melrose,MA,US,42.45843,-71.06616,Massachusetts
781,Needham,MA,US,42.28343,-71.23283,Massachusetts
781,Norwood,MA,US,42.19454,-71.1995,Massachusetts
781,Randolph,MA,US,42.1626,-71.04116,Massachusetts
781,Reading,MA,US,42.52565,-71.09533,Massachusetts
781,Revere,MA,US,42.40843,-71.01199,Massachusetts
781,Saugus,MA,US,42.46482,-71.01005,Massachusetts
781,Stoneham,MA,US,42.4801,-71.0995,Massachusetts
781,Wakefield,MA,US,42.50648,-71.07283,Massachusetts
781,Waltham,MA,US,42.37649,-71.23561,Massachusetts
781,Wellesley,MA,US,42.29649,-71.29256,Massachusetts
781,Weymouth,MA,US,42.22093,-70.93977,Massachusetts
781,Winchester,MA,US,42.45232,-71.137,Massachusetts
781,Woburn,MA,US,42.47926,-71.15228,Massachusetts
785,Hays,KS,US,38.87918,-99.32677,Kansas
785,Lawrence,KS,US,38.97167,-95.23525,Kansas
785,Manhattan,KS,US,39.18361,-96.57167,Kansas
785,Salina,KS,US,38.84028,-97.61142,Kansas
785,Topeka,KS,US,39.04833,-95.67804,Kansas
786,Aventura,FL,US,25.95648,-80.13921,Florida
786,Carol City,FL,US,25.94065,-80.2456,Florida
786,Coral Gables,FL,US,25.72149,-80.26838,Florida
786,Coral Terrace,FL,US,25.74593,-80.3045,Florida
786,Country Club,FL,US,25.94815,-80.317,Florida
786,Cutler Ridge,FL,US,25.58066,-80.34672,Florida
786,Doral,FL,US,25.81954,-80.35533,Florida
786,Golden Glades,FL,US,25.91176,-80.20033,Florida
786,Hialeah,FL,US,25.8576,-80.27811,Florida
786,Homestead,FL,US,25.46872,-80.47756,Florida
786,Kendale Lakes,FL,US,25.70816,-80.407,Florida
786,Kendall West,FL,US,25.7065,-80.4388,Florida
786,Key West,FL,US,24.55524,-81.78163,Florida
786,Leisure City,FL,US,25.49539,-80.42922,Florida
786,West Miami,FL,US,25.76343,-80.29616,Florida
786,North Miami Beach,FL,US,25.93315,-80.16255,Florida
786,Miami Lakes,FL,US,25.90871,-80.30866,Florida
786,Miramar,FL,US,25.98731,-80.23227,Florida
786,Norland,FL,US,25.94898,-80.21227,Florida
786,North Miami,FL,US,25.89009,-80.18671,Florida
786,Richmond West,FL,US,25.6105,-80.42971,Florida
786,Richmond Heights,FL,US,25.63149,-80.36894,Florida
786,South Miami Heights,FL,US,25.59761,-80.38061,Florida
786,Tamiami,FL,US,25.75871,-80.39839,Florida
786,West Little River,FL,US,25.85704,-80.23699,Florida
786,Westchester,FL,US,25.75482,-80.32727,Florida
801,American Fork,UT,US,40.3769,-111.79576,Utah
801,West Bountiful,UT,US,40.89383,-111.90188,Utah
801,Clearfield,UT,US,41.11078,-112.02605,Utah
801,Cottonwood Heights,UT,US,40.61967,-111.81021,Utah
801,Draper,UT,US,40.52467,-111.86382,Utah
801,East Millcreek,UT,US,40.69995,-111.81049,Utah
801,Kaysville,UT,US,41.03522,-111.93855,Utah
801,Kearns,UT,US,40.65995,-111.99633,Utah
801,Layton,UT,US,41.06022,-111.97105,Utah
801,Magna,UT,US,40.70911,-112.10161,Utah
801,Midvale,UT,US,40.61106,-111.89994,Utah
801,Millcreek,UT,US,40.68689,-111.87549,Utah
801,Murray,UT,US,40.66689,-111.88799,Utah
801,South Ogden,UT,US,41.19189,-111.97133,Utah
801,Orem,UT,US,40.2969,-111.69465,Utah
801,Pleasant Grove,UT,US,40.36412,-111.73854,Utah
801,Provo,UT,US,40.23384,-111.65853,Utah
801,Riverton,UT,US,40.52189,-111.9391,Utah
801,Roy,UT,US,41.16161,-112.02633,Utah
801,Salt Lake City,UT,US,40.76078,-111.89105,Utah
801,Sandy City,UT,US,40.59161,-111.8841,Utah
801,South Jordan,UT,US,40.56217,-111.92966,Utah
801,South Salt Lake,UT,US,40.71884,-111.88827,Utah
801,Spanish Fork,UT,US,40.11496,-111.65492,Utah
801,Springville,UT,US,40.16523,-111.61075,Utah
801,Taylorsville,UT,US,40.66772,-111.93883,Utah
801,West Jordan,UT,US,40.60967,-111.9391,Utah
801,West Valley City,UT,US,40.69161,-112.00105,Utah
802,South Burlington,VT,US,44.46699,-73.17096,Vermont
802,Montpelier,VT,US,44.26006,-72.57539,Vermont
803,Aiken,SC,US,33.56042,-81.71955,South Carolina
803,West Columbia,SC,US,33.99349,-81.07398,South Carolina
803,Rock Hill,SC,US,34.92487,-81.02508,South Carolina
803,Saint Andrews,SC,US,34.04543,-81.12926,South Carolina
803,Sumter,SC,US,33.92044,-80.34147,South Carolina
804,Hopewell,VA,US,37.30432,-77.2872,Virginia
804,Mechanicsville,VA,US,37.60876,-77.37331,Virginia
804,Petersburg,VA,US,37.22793,-77.40193,Virginia
804,Richmond,VA,US,37.55376,-77.46026,Virginia
804,Tuckahoe,VA,US,37.59015,-77.55638,Virginia
805,Atascadero,CA,US,35.48942,-120.67073,California
805,Camarillo,CA,US,34.21639,-119.0376,California
805,Paso Robles,CA,US,35.62664,-120.691,California
805,Goleta,CA,US,34.43583,-119.82764,California
805,Lompoc,CA,US,34.63915,-120.45794,California
805,Moorpark,CA,US,34.28556,-118.88204,California
805,Orcutt,CA,US,34.86526,-120.436,California
805,Oxnard,CA,US,34.1975,-119.17705,California
805,Port Hueneme,CA,US,34.14778,-119.19511,California
805,Ventura,CA,US,34.27834,-119.29317,California
805,San Luis Obispo,CA,US,35.28275,-120.65962,California
805,Santa Barbara,CA,US,34.42083,-119.69819,California
805,Santa Maria,CA,US,34.95303,-120.43572,California
805,Santa Paula,CA,US,34.35417,-119.05927,California
805,Simi Valley,CA,US,34.26945,-118.78148,California
805,Thousand Oaks,CA,US,34.17056,-118.83759,California
806,Amarillo,TX,US,35.222,-101.8313,Texas
806,Lubbock,TX,US,33.57786,-101.85517,Texas
806,Plainview,TX,US,34.18479,-101.70684,Texas
808,Hilo,HI,US,19.72991,-155.09073,Hawaii
808,Honolulu,HI,US,21.30694,-157.85833,Hawaii
808,Kahului,HI,US,20.88953,-156.47432,Hawaii
808,Kailua-Kona,HI,US,19.63927,-155.99024,Hawaii
808,Kāne‘ohe,HI,US,21.39994,-157.79895,Hawaii
808,Mililani Town,HI,US,21.45,-158.00111,Hawaii
808,Pearl City,HI,US,21.39734,-157.97516,Hawaii
808,Waimalu,HI,US,21.40472,-157.94333,Hawaii
808,Waipahu,HI,US,21.38667,-158.00917,Hawaii
810,Burton,MI,US,42.99947,-83.61634,Michigan
810,Flint,MI,US,43.01253,-83.68746,Michigan
810,Port Huron,MI,US,42.97086,-82.42491,Michigan
812,Bloomington,IN,US,39.16533,-86.52639,Indiana
812,Clarksville,IN,US,38.29674,-85.75996,Indiana
812,Columbus,IN,US,39.20144,-85.92138,Indiana
812,Evansville,IN,US,37.97476,-87.55585,Indiana
812,Jeffersonville,IN,US,38.27757,-85.73718,Indiana
812,New Albany,IN,US,38.28562,-85.82413,Indiana
812,Terre Haute,IN,US,39.4667,-87.41391,Indiana
813,Brandon,FL,US,27.9378,-82.28592,Florida
813,Citrus Park,FL,US,28.07835,-82.56982,Florida
813,Greater Northdale,FL,US,28.10545,-82.52594,Florida
813,Lake Magdalene,FL,US,28.07418,-82.47176,Florida
813,Land O' Lakes,FL,US,28.2189,-82.45759,Florida
813,Plant City,FL,US,28.01888,-82.11469,Florida
813,Tampa,FL,US,27.94752,-82.45843,Florida
813,Temple Terrace,FL,US,28.0353,-82.38926,Florida
813,Town 'n' Country,FL,US,28.01057,-82.57732,Florida
814,Altoona,PA,US,40.51868,-78.39474,Pennsylvania
814,Erie,PA,US,42.12922,-80.08506,Pennsylvania
814,Johnstown,PA,US,40.32674,-78.92197,Pennsylvania
814,State College,PA,US,40.79339,-77.86,Pennsylvania
815,Belvidere,IL,US,42.26391,-88.84427,Illinois
815,Crystal Lake,IL,US,42.24113,-88.3162,Illinois
815,DeKalb,IL,US,41.92947,-88.75036,Illinois
815,Freeport,IL,US,42.29669,-89.62123,Illinois
815,Joliet,IL,US,41.52519,-88.0834,Illinois
815,Kankakee,IL,US,41.12003,-87.86115,Illinois
815,Loves Park,IL,US,42.32002,-89.05816,Illinois
815,Machesney Park,IL,US,42.34724,-89.039,Illinois
815,McHenry,IL,US,42.33335,-88.26675,Illinois
815,Rockford,IL,US,42.27113,-89.094,Illinois
815,Romeoville,IL,US,41.64753,-88.08951,Illinois
815,Woodstock,IL,US,42.31474,-88.4487,Illinois
816,Belton,MO,US,38.81195,-94.5319,Missouri
816,Blue Springs,MO,US,39.01695,-94.28161,Missouri
816,Gladstone,MO,US,39.20389,-94.55468,Missouri
816,Grandview,MO,US,38.88584,-94.53301,Missouri
816,Independence,MO,US,39.09112,-94.41551,Missouri
816,Kansas City,MO,US,39.09973,-94.57857,Missouri
816,Lee's Summit,MO,US,38.91084,-94.38217,Missouri
816,Liberty,MO,US,39.24611,-94.41912,Missouri
816,Raytown,MO,US,39.00862,-94.46356,Missouri
816,Saint Joseph,MO,US,39.76861,-94.84663,Missouri
817,Arlington,TX,US,32.73569,-97.10807,Texas
817,Bedford,TX,US,32.84402,-97.14307,Texas
817,Benbrook,TX,US,32.67319,-97.46058,Texas
817,Burleson,TX,US,32.54208,-97.32085,Texas
817,Cleburne,TX,US,32.34764,-97.38668,Texas
817,Euless,TX,US,32.83707,-97.08195,Texas
817,Fort Worth,TX,US,32.72541,-97.32085,Texas
817,Grapevine,TX,US,32.93429,-97.07807,Texas
817,Haltom City,TX,US,32.79957,-97.26918,Texas
817,Hurst,TX,US,32.82346,-97.17057,Texas
817,Keller,TX,US,32.93457,-97.25168,Texas
817,Mansfield,TX,US,32.56319,-97.14168,Texas
817,North Richland Hills,TX,US,32.8343,-97.2289,Texas
817,Southlake,TX,US,32.94124,-97.13418,Texas
817,Watauga,TX,US,32.85791,-97.25474,Texas
818,Agoura Hills,CA,US,34.13639,-118.77453,California
818,Burbank,CA,US,34.18084,-118.30897,California
818,Calabasas,CA,US,34.15778,-118.63842,California
818,North Glendale,CA,US,34.16056,-118.26452,California
818,La Cañada Flintridge,CA,US,34.19917,-118.18785,California
818,San Fernando,CA,US,34.28195,-118.43897,California
828,Asheville,NC,US,35.60095,-82.55402,North Carolina
828,Hickory,NC,US,35.73319,-81.3412,North Carolina
830,Del Rio,TX,US,29.36273,-100.89676,Texas
830,Eagle Pass,TX,US,28.70914,-100.49952,Texas
830,Kerrville,TX,US,30.04743,-99.14032,Texas
830,New Braunfels,TX,US,29.703,-98.12445,Texas
830,Seguin,TX,US,29.56884,-97.96473,Texas
831,Hollister,CA,US,36.85245,-121.4016,California
831,Marina,CA,US,36.6844,-121.80217,California
831,Monterey,CA,US,36.60024,-121.89468,California
831,Salinas,CA,US,36.67774,-121.6555,California
831,Santa Cruz,CA,US,36.97412,-122.0308,California
831,Seaside,CA,US,36.61107,-121.85162,California
831,Watsonville,CA,US,36.91023,-121.75689,California
832,Alvin,TX,US,29.42385,-95.2441,Texas
832,Atascocita,TX,US,29.99883,-95.1766,Texas
832,Baytown,TX,US,29.7355,-94.97743,Texas
832,Channelview,TX,US,29.77606,-95.11465,Texas
832,Cloverleaf,TX,US,29.77828,-95.17188,Texas
832,Deer Park,TX,US,29.70523,-95.12382,Texas
832,Friendswood,TX,US,29.5294,-95.20104,Texas
832,South Houston,TX,US,29.66301,-95.23549,Texas
832,La Porte,TX,US,29.66578,-95.01937,Texas
832,League City,TX,US,29.50745,-95.09493,Texas
832,Mission Bend,TX,US,29.69384,-95.66495,Texas
832,Missouri City,TX,US,29.61857,-95.53772,Texas
832,Pasadena,TX,US,29.69106,-95.2091,Texas
832,Pearland,TX,US,29.56357,-95.28605,Texas
832,Rosenberg,TX,US,29.55718,-95.80856,Texas
832,Spring,TX,US,30.07994,-95.41716,Texas
832,Sugar Land,TX,US,29.61968,-95.63495,Texas
832,The Woodlands,TX,US,30.15799,-95.48938,Texas
843,North Charleston,SC,US,32.85462,-79.97481,South Carolina
843,Florence,SC,US,34.19543,-79.76256,South Carolina
843,Goose Creek,SC,US,32.98101,-80.03259,South Carolina
843,Hilton Head Island,SC,US,32.21632,-80.75261,South Carolina
843,Mount Pleasant,SC,US,32.79407,-79.86259,South Carolina
843,North Myrtle Beach,SC,US,33.81601,-78.68002,South Carolina
843,Summerville,SC,US,33.0185,-80.17565,South Carolina
845,Kingston,NY,US,41.92704,-73.99736,New York
845,Middletown,NY,US,41.44593,-74.42293,New York
845,New City,NY,US,41.1476,-73.98931,New York
845,Newburgh,NY,US,41.50343,-74.01042,New York
845,Poughkeepsie,NY,US,41.70037,-73.92097,New York
845,Spring Valley,NY,US,41.11315,-74.04375,New York
847,Algonquin,IL,US,42.16558,-88.29425,Illinois
847,Arlington Heights,IL,US,42.08836,-87.98063,Illinois
847,Buffalo Grove,IL,US,42.15141,-87.95979,Illinois
847,Carpentersville,IL,US,42.12114,-88.25786,Illinois
847,Des Plaines,IL,US,42.03336,-87.8834,Illinois
847,South Elgin,IL,US,41.99419,-88.2923,Illinois
847,Elk Grove Village,IL,US,42.00392,-87.97035,Illinois
847,Evanston,IL,US,42.04114,-87.69006,Illinois
847,Glenview,IL,US,42.06975,-87.78784,Illinois
847,Gurnee,IL,US,42.3703,-87.90202,Illinois
847,Highland Park,IL,US,42.18169,-87.80034,Illinois
847,Hoffman Estates,IL,US,42.04281,-88.0798,Illinois
847,Lake Forest,IL,US,42.25863,-87.84063,Illinois
847,Lake in the Hills,IL,US,42.18169,-88.33036,Illinois
847,Libertyville,IL,US,42.28308,-87.95313,Illinois
847,Morton Grove,IL,US,42.04059,-87.78256,Illinois
847,Mount Prospect,IL,US,42.06642,-87.93729,Illinois
847,Mundelein,IL,US,42.26308,-88.00397,Illinois
847,Niles,IL,US,42.01892,-87.80284,Illinois
847,North Chicago,IL,US,42.32558,-87.84118,Illinois
847,Northbrook,IL,US,42.12753,-87.82895,Illinois
847,Palatine,IL,US,42.1103,-88.03424,Illinois
847,Park Ridge,IL,US,42.01114,-87.84062,Illinois
847,Rolling Meadows,IL,US,42.08419,-88.01313,Illinois
847,Round Lake Beach,IL,US,42.37169,-88.09008,Illinois
847,Schaumburg,IL,US,42.03336,-88.08341,Illinois
847,Skokie,IL,US,42.03336,-87.73339,Illinois
847,Vernon Hills,IL,US,42.21947,-87.97952,Illinois
847,Waukegan,IL,US,42.36363,-87.84479,Illinois
847,Wheeling,IL,US,42.13919,-87.92896,Illinois
847,Wilmette,IL,US,42.07225,-87.72284,Illinois
847,Zion,IL,US,42.44613,-87.83285,Illinois
848,Carteret,NJ,US,40.57733,-74.2282,New Jersey
848,East Brunswick,NJ,US,40.42788,-74.41598,New Jersey
848,Edison,NJ,US,40.51872,-74.4121,New Jersey
848,Lakewood,NJ,US,40.09789,-74.21764,New Jersey
848,West Long Branch,NJ,US,40.29039,-74.01764,New Jersey
848,New Brunswick,NJ,US,40.48622,-74.45182,New Jersey
848,North Plainfield,NJ,US,40.6301,-74.42737,New Jersey
848,South Old Bridge,NJ,US,40.40816,-74.35432,New Jersey
848,Perth Amboy,NJ,US,40.50677,-74.26542,New Jersey
848,Rahway,NJ,US,40.60816,-74.27765,New Jersey
848,Sayreville,NJ,US,40.45927,-74.36098,New Jersey
848,Somerset,NJ,US,40.4976,-74.48849,New Jersey
848,Toms River,NJ,US,39.95373,-74.19792,New Jersey
850,Bellview,FL,US,30.46159,-87.31497,Florida
850,Brent,FL,US,30.46881,-87.23608,Florida
850,Ferry Pass,FL,US,30.5102,-87.21247,Florida
850,Fort Walton Beach,FL,US,30.42077,-86.61939,Florida
850,Panama City,FL,US,30.15946,-85.65983,Florida
850,West Pensacola,FL,US,30.42659,-87.27969,Florida
850,Tallahassee,FL,US,30.43826,-84.28073,Florida
850,Wright,FL,US,30.45575,-86.63829,Florida
856,Bridgeton,NJ,US,39.42734,-75.23408,New Jersey
856,Camden,NJ,US,39.92595,-75.11962,New Jersey
856,Cherry Hill,NJ,US,39.93484,-75.03073,New Jersey
856,Millville,NJ,US,39.40206,-75.03934,New Jersey
856,Pennsauken,NJ,US,39.95622,-75.05795,New Jersey
856,Vineland,NJ,US,39.48623,-75.02573,New Jersey
856,Willingboro,NJ,US,40.02789,-74.86905,New Jersey
857,Belmont,MA,US,42.39593,-71.17867,Massachusetts
857,South Boston,MA,US,42.33343,-71.04949,Massachusetts
857,Brookline,MA,US,42.33176,-71.12116,Massachusetts
857,Cambridge,MA,US,42.3751,-71.10561,Massachusetts
857,Chelsea,MA,US,42.39176,-71.03283,Massachusetts
857,Everett,MA,US,42.40843,-71.05366,Massachusetts
857,Milton,MA,US,42.24954,-71.06616,Massachusetts
857,Newton,MA,US,42.33704,-71.20922,Massachusetts
857,Quincy,MA,US,42.25288,-71.00227,Massachusetts
857,Somerville,MA,US,42.3876,-71.0995,Massachusetts
857,Watertown,MA,US,42.37093,-71.18283,Massachusetts
858,Poway,CA,US,32.96282,-117.03586,California
859,Covington,KY,US,39.08367,-84.50855,Kentucky
859,Florence,KY,US,38.99895,-84.62661,Kentucky
859,Lexington,KY,US,37.98869,-84.47772,Kentucky
859,Richmond,KY,US,37.74786,-84.29465,Kentucky
860,Bristol,CT,US,41.67176,-72.94927,Connecticut
860,Manchester,CT,US,41.77593,-72.52148,Connecticut
860,East Hartford,CT,US,41.78232,-72.61203,Connecticut
860,West Hartford,CT,US,41.76204,-72.74204,Connecticut
860,Middletown,CT,US,41.56232,-72.65065,Connecticut
860,New Britain,CT,US,41.66121,-72.77954,Connecticut
860,New London,CT,US,41.35565,-72.09952,Connecticut
860,Newington,CT,US,41.69788,-72.72371,Connecticut
860,Norwich,CT,US,41.52426,-72.07591,Connecticut
860,West Torrington,CT,US,41.81843,-73.14372,Connecticut
860,Wethersfield,CT,US,41.71427,-72.65259,Connecticut
862,Belleville,NJ,US,40.79371,-74.15014,New Jersey
862,Bloomfield,NJ,US,40.80677,-74.18542,New Jersey
862,Clifton,NJ,US,40.85843,-74.16376,New Jersey
862,East Orange,NJ,US,40.76732,-74.20487,New Jersey
862,Garfield,NJ,US,40.88149,-74.1132,New Jersey
862,Hillside,NJ,US,40.70121,-74.23015,New Jersey
862,Irvington,NJ,US,40.73232,-74.23487,New Jersey
862,Kearny,NJ,US,40.76843,-74.14542,New Jersey
862,Livingston,NJ,US,40.79593,-74.31487,New Jersey
862,Lodi,NJ,US,40.88232,-74.0832,New Jersey
862,Maplewood,NJ,US,40.73121,-74.27348,New Jersey
862,Montclair,NJ,US,40.82593,-74.20903,New Jersey
